Crypto,Date,Time - 24 Hour Format,Time - 12 Hour Format,volume,open,Close Minus Open,Adj Close Minus Open,Close Minus Adj Close,High Minus Open,High Minus Close,High Minus Adj Close,High Minus Low,close,adj_close,high,low,Trade Impact
ALICE-USD,23-02-2025,00:00:00,12:00 AM,10761079,0.755841017,-0.027912021,-0.027912021,0,0.004981995,0.032894015,0.032894015,0.042447031,0.727928996,0.727928996,0.760823011,0.718375981,Negative Impact
GYEN-USD,21-02-2023,00:00:00,12:00 AM,134495,0.007466,-4.30E-05,-4.30E-05,0,7.00E-06,5.00E-05,5.00E-05,8.60E-05,0.007423,0.007423,0.007473,0.007387,Negative Impact
DAI-USD,28-05-2022,00:00:00,12:00 AM,166333209,1.000681996,-0.000115991,-0.000115991,0,0.00089395,0.001009941,0.001009941,0.00236392,1.000566006,1.000566006,1.001575947,0.999212027,Negative Impact
SUSHI-USD,21-11-2024,00:00:00,12:00 AM,64961638,0.734251022,0.055633962,0.055633962,0,0.065922976,0.010289013,0.010289013,0.088212013,0.789884984,0.789884984,0.800173998,0.711961985,Positive Impact
JSOL-USD,06-06-2022,00:00:00,12:00 AM,99490,40.00704193,3.924751282,3.924751282,0,5.952945709,2.028194427,2.028194427,5.957157135,43.93179321,43.93179321,45.95998764,40.00283051,Positive Impact
BAX-USD,18-10-2018,00:00:00,12:00 AM,346203,0.000632,-2.20E-05,-2.20E-05,0,0,2.20E-05,2.20E-05,4.40E-05,0.00061,0.00061,0.000632,0.000588,Negative Impact
LQTY-USD,17-04-2024,00:00:00,12:00 AM,25680474,1.004376054,-0.010055065,-0.010055065,0,0.02548492,0.035539985,0.035539985,0.076689959,0.994320989,0.994320989,1.029860973,0.953171015,Negative Impact
ELA-USD,15-11-2024,00:00:00,12:00 AM,760083,1.75740695,0.089643002,0.089643002,0,0.201624036,0.111981034,0.111981034,0.204717994,1.847049952,1.847049952,1.959030986,1.754312992,Positive Impact
WOO-USD,12-11-2024,00:00:00,12:00 AM,89961704,0.238841996,0.015221998,0.015221998,0,0.029126003,0.013904005,0.013904005,0.042534992,0.254063994,0.254063994,0.267967999,0.225433007,Positive Impact
WGS,01-11-2023,13:30:00,1:30 PM,303800,1.830000043,0.049999952,0.049999952,0,0.149999976,0.100000024,0.100000024,0.170000076,1.879999995,1.879999995,1.980000019,1.809999943,Positive Impact
SERO-USD,21-09-2024,00:00:00,12:00 AM,865265,0.025175,-0.004719,-0.004719,0,5.80E-05,0.004777001,0.004777001,0.00506,0.020455999,0.020455999,0.025233001,0.020173,Negative Impact
QTUM-USD,31-01-2020,00:00:00,12:00 AM,370677080,2.177303076,-0.058930159,-0.058930159,0,0.010298014,0.069228172,0.069228172,0.119055986,2.118372917,2.118372917,2.187601089,2.068545103,Negative Impact
PEPE2027276-USD,18-02-2025,00:00:00,12:00 AM,640000,0,0,0,0,0,0,0,0,0,0,0,0,No Impact
PNK-USD,30-12-2019,00:00:00,12:00 AM,1024,0.006863,-0.000133,-0.000133,0,4.10E-05,0.000174,0.000174,0.000211,0.00673,0.00673,0.006904,0.006693,Negative Impact
DHT-USD,01-03-2024,00:00:00,12:00 AM,28425,0.133660004,0.019907996,0.019907996,0,0.019932002,2.40E-05,2.40E-05,0.019932002,0.153568,0.153568,0.153592005,0.133660004,Positive Impact
TOP-USD,02-01-2025,00:00:00,12:00 AM,858876,0.000177,0,0,0,7.00E-06,7.00E-06,7.00E-06,8.00E-06,0.000177,0.000177,0.000184,0.000176,No Impact
SHIB-USD,23-08-2024,00:00:00,12:00 AM,297329278,1.40E-05,1.00E-06,1.00E-06,0,1.00E-06,0,0,1.00E-06,1.50E-05,1.50E-05,1.50E-05,1.40E-05,Negative Impact
SPKY34333-USD,30-01-2025,00:00:00,12:00 AM,3766,0.45776701,0.01275,0.01275,0,0.085801005,0.073051006,0.073051006,0.086878002,0.470517009,0.470517009,0.543568015,0.456690013,Positive Impact
VXVS-USD,19-10-2021,00:00:00,12:00 AM,0,0.552241981,0.056125998,0.056125998,0,0.109134018,0.05300802,0.05300802,0.114377022,0.60836798,0.60836798,0.661375999,0.546998978,Positive Impact
SHIB-USD,07-02-2023,00:00:00,12:00 AM,491430776,1.40E-05,0,0,0,0,0,0,0,1.40E-05,1.40E-05,1.40E-05,1.40E-05,No Impact
ELF-USD,21-11-2019,00:00:00,12:00 AM,10313563,0.084435001,-0.00756,-0.00756,0,6.70E-05,0.007626995,0.007626995,0.010431997,0.076875001,0.076875001,0.084501997,0.074069999,Negative Impact
WKAS-USD,20-08-2024,00:00:00,12:00 AM,190896,0.165110007,-0.003391013,-0.003391013,0,0.002117991,0.005509004,0.005509004,0.006122991,0.161718994,0.161718994,0.167227998,0.161105007,Negative Impact
GO-USD,29-07-2024,00:00:00,12:00 AM,5182,0.003445,-0.000189,-0.000189,0,6.00E-05,0.000249,0.000249,0.000711,0.003256,0.003256,0.003505,0.002794,Negative Impact
DAG-USD,23-05-2024,00:00:00,12:00 AM,2148801,0.052088998,-0.003587,-0.003587,0,0.001205001,0.004792001,0.004792001,0.006577,0.048501998,0.048501998,0.053293999,0.046716999,Negative Impact
SSWP-USD,12-08-2024,00:00:00,12:00 AM,400775,0.00031,2.30E-05,2.30E-05,0,5.80E-05,3.50E-05,3.50E-05,6.20E-05,0.000333,0.000333,0.000368,0.000306,Negative Impact
TT-USD,16-04-2023,00:00:00,12:00 AM,2257752,0.004795,1.50E-05,1.50E-05,0,2.50E-05,1.00E-05,1.00E-05,4.80E-05,0.00481,0.00481,0.00482,0.004772,Negative Impact
SNS-USD,01-12-2022,00:00:00,12:00 AM,460592,0.001789,-2.60E-05,-2.60E-05,0,0,2.60E-05,2.60E-05,2.70E-05,0.001763,0.001763,0.001789,0.001762,Negative Impact
DYNA33190-USD,05-12-2024,00:00:00,12:00 AM,120588,0.284341991,-0.001231998,-0.001231998,0,0.004665017,0.005897015,0.005897015,0.007369012,0.283109993,0.283109993,0.289007008,0.281637996,Negative Impact
MDX8335-USD,02-06-2022,00:00:00,12:00 AM,1122055,0.096543998,0.003132001,0.003132001,0,0.003239006,0.000107005,0.000107005,0.003668003,0.099675998,0.099675998,0.099783003,0.096115001,Positive Impact
ETH-USD,02-10-2020,00:00:00,12:00 AM,14215390463,352.9496765,-6.710754395,-6.710754395,0,1.165740967,7.876495361,7.876495361,17.64825439,346.2389221,346.2389221,354.1154175,336.4671631,Negative Impact
BOTTO-USD,02-03-2024,00:00:00,12:00 AM,2498302,0.754069984,0.082337022,0.082337022,0,0.169652998,0.087315977,0.087315977,0.195486963,0.836407006,0.836407006,0.923722982,0.72823602,Positive Impact
UMA-USD,22-01-2023,00:00:00,12:00 AM,14601205,1.942147017,0.007104993,0.007104993,0,0.110008955,0.102903962,0.102903962,0.127583027,1.949252009,1.949252009,2.052155972,1.924572945,Positive Impact
BEPRO-USD,14-11-2022,00:00:00,12:00 AM,194590,0.000719,-2.00E-06,-2.00E-06,0,4.00E-05,4.20E-05,4.20E-05,8.70E-05,0.000717,0.000717,0.000759,0.000672,Negative Impact
ICX-USD,18-10-2020,00:00:00,12:00 AM,8785771,0.383147001,0.002319008,0.002319008,0,0.004489005,0.002169997,0.002169997,0.007984996,0.385466009,0.385466009,0.387636006,0.37965101,Positive Impact
ALGO-USD,31-10-2024,00:00:00,12:00 AM,25299244,0.120748997,-0.006430998,-0.006430998,0,0.000232004,0.006663002,0.006663002,0.007280998,0.114317998,0.114317998,0.120981,0.113700002,Negative Impact
SWAP-USD,25-11-2023,00:00:00,12:00 AM,634589,0.120305002,-0.000279002,-0.000279002,0,0.002563,0.002842002,0.002842002,0.004742004,0.120026,0.120026,0.122868001,0.118125997,Negative Impact
VCHF-USD,30-12-2023,00:00:00,12:00 AM,143236,1.164589047,-0.002719998,-0.002719998,0,0.001473904,0.004193902,0.004193902,0.005937934,1.161869049,1.161869049,1.166062951,1.160125017,Negative Impact
TOKE-USD,12-10-2022,00:00:00,12:00 AM,350896,0.955488026,-0.012241006,-0.012241006,0,0.021535993,0.033776999,0.033776999,0.033776999,0.94324702,0.94324702,0.977024019,0.94324702,Negative Impact
SPELL-USD,08-12-2024,00:00:00,12:00 AM,17164819,0.001164,8.00E-06,8.00E-06,0,8.00E-06,0,0,5.30E-05,0.001172,0.001172,0.001172,0.001119,Negative Impact
ADP-USD,07-12-2022,00:00:00,12:00 AM,810236,0.007719,-4.00E-05,-4.00E-05,0,6.00E-06,4.60E-05,4.60E-05,6.70E-05,0.007679,0.007679,0.007725,0.007658,Negative Impact
RLC-USD,12-03-2022,00:00:00,12:00 AM,5461484,1.635473967,-0.005504966,-0.005504966,0,0.044203043,0.049708009,0.049708009,0.049764991,1.629969001,1.629969001,1.67967701,1.629912019,Negative Impact
ILV-USD,01-06-2021,00:00:00,12:00 AM,485463,60.41217804,-0.525741577,-0.525741577,0,3.102237701,3.627979279,3.627979279,4.876174927,59.88643646,59.88643646,63.51441574,58.63824081,Negative Impact
GXA-USD,07-09-2024,00:00:00,12:00 AM,595,0.001548,-6.10E-05,-6.10E-05,0,6.00E-06,6.70E-05,6.70E-05,6.70E-05,0.001487,0.001487,0.001554,0.001487,Negative Impact
LAT-USD,30-08-2024,00:00:00,12:00 AM,8160494,0.008114,0.001294,0.001294,0,0.002074,0.00078,0.00078,0.002196,0.009408,0.009408,0.010188,0.007992,Positive Impact
NOS-USD,30-08-2023,00:00:00,12:00 AM,96590,0.012121,-0.000102,-0.000102,0,2.80E-05,0.00013,0.00013,0.000134,0.012019,0.012019,0.012149,0.012015,Negative Impact
CHEX-USD,21-01-2023,00:00:00,12:00 AM,4199,0.014817,0.000302999,0.000302999,0,0.000461,0.000158001,0.000158001,0.000616,0.01512,0.01512,0.015278,0.014662,Positive Impact
IVPAY-USD,02-01-2025,00:00:00,12:00 AM,511252,0.005189,6.40E-05,6.40E-05,0,6.40E-05,0,0,0.000112,0.005253,0.005253,0.005253,0.005141,Negative Impact
KNC-USD,28-01-2024,00:00:00,12:00 AM,8618127,0.602819979,-0.005208969,-0.005208969,0,0.007541001,0.01274997,0.01274997,0.016532958,0.59761101,0.59761101,0.61036098,0.593828022,Negative Impact
SCA29679-USD,29-06-2024,00:00:00,12:00 AM,7112200,0.41188699,-0.015031993,-0.015031993,0,0.020532012,0.035564005,0.035564005,0.036314994,0.396854997,0.396854997,0.432419002,0.396104008,Negative Impact
CAH-USD,26-08-2024,00:00:00,12:00 AM,59369,10.89268303,0.863484383,0.863484383,0,1.210330963,0.346846581,0.346846581,1.382637978,11.75616741,11.75616741,12.10301399,10.72037601,Positive Impact
TROY-USD,06-12-2019,00:00:00,12:00 AM,23178108,0.010272,-0.001059,-0.001059,0,0.000562,0.001621,0.001621,0.001786,0.009213,0.009213,0.010834,0.009048,Negative Impact
TKS-USD,08-08-2018,00:00:00,12:00 AM,10526,0.67226702,-0.100759029,-0.100759029,0,0.112303972,0.213063002,0.213063002,0.233606994,0.57150799,0.57150799,0.784570992,0.550963998,Negative Impact
STARL-USD,21-12-2024,00:00:00,12:00 AM,305211,1.00E-06,0,0,0,0,0,0,0,1.00E-06,1.00E-06,1.00E-06,1.00E-06,No Impact
BANANA28066-USD,06-11-2023,00:00:00,12:00 AM,1450109,7.859080791,1.405899525,1.405899525,0,1.994933605,0.589034081,0.589034081,2.003143311,9.264980316,9.264980316,9.854014397,7.850871086,Positive Impact
MYRO-USD,23-11-2023,00:00:00,12:00 AM,7130474,0.017561,0.007166,0.007166,0,0.009513,0.002347,0.002347,0.010861,0.024727,0.024727,0.027074,0.016213,Positive Impact
BNB-USD,04-07-2021,00:00:00,12:00 AM,1387395766,298.1135559,9.618530273,9.618530273,0,16.59945679,6.980926514,6.980926514,21.92562866,307.7320862,307.7320862,314.7130127,292.787384,Positive Impact
CCD-USD,06-09-2024,00:00:00,12:00 AM,478224,0.002714,-9.00E-06,-9.00E-06,0,5.60E-05,6.50E-05,6.50E-05,6.80E-05,0.002705,0.002705,0.00277,0.002702,Negative Impact
DMD-USD,12-01-2021,00:00:00,12:00 AM,29017,1.816115975,-0.346490026,-0.346490026,0,0.023910046,0.370400071,0.370400071,0.77917397,1.46962595,1.46962595,1.840026021,1.060852051,Negative Impact
METIS-USD,28-10-2023,00:00:00,12:00 AM,2803053,12.92566109,-0.104499817,-0.104499817,0,0.286363602,0.390863419,0.390863419,0.400598526,12.82116127,12.82116127,13.21202469,12.81142616,Negative Impact
XWC-USD,12-04-2022,00:00:00,12:00 AM,4439985,0.543978989,0.00019604,0.00019604,0,0.001856983,0.001660943,0.001660943,0.002417982,0.544175029,0.544175029,0.545835972,0.54341799,Positive Impact
DORA27966-USD,21-03-2025,00:00:00,12:00 AM,1621963,0.020489,-2.00E-06,-2.00E-06,0,0.000887999,0.00089,0.00089,0.00137,0.020486999,0.020486999,0.021376999,0.020006999,Negative Impact
BTCB-USD,28-09-2020,00:00:00,12:00 AM,3836,10864.6875,-189.6308594,-189.6308594,0,190.8984375,380.5292969,380.5292969,427.1425781,10675.05664,10675.05664,11055.58594,10628.44336,Negative Impact
RENDER-USD,21-09-2023,00:00:00,12:00 AM,31421684,1.62402904,-0.02287209,-0.02287209,0,0.035163999,0.058036089,0.058036089,0.06379199,1.60115695,1.60115695,1.659193039,1.595401049,Negative Impact
ADA-USD,29-03-2020,00:00:00,12:00 AM,71027469,0.029738,-0.001489,-0.001489,0,0.000111001,0.001600001,0.001600001,0.001624001,0.028248999,0.028248999,0.029849,0.028224999,Negative Impact
ETC-USD,09-12-2021,00:00:00,12:00 AM,529325366,40.94189835,-3.31816864,-3.31816864,0,0.441177368,3.759346008,3.759346008,3.944122314,37.62372971,37.62372971,41.38307571,37.4389534,Negative Impact
BOO-USD,07-08-2023,00:00:00,12:00 AM,99627,0.580401003,-0.008552015,-0.008552015,0,0.006365001,0.014917016,0.014917016,0.024039984,0.571848989,0.571848989,0.586766005,0.562726021,Negative Impact
INJ-USD,16-08-2021,00:00:00,12:00 AM,37197551,9.388859749,0.129195213,0.129195213,0,0.462585449,0.333390236,0.333390236,0.550325394,9.518054962,9.518054962,9.851445198,9.301119804,Positive Impact
GEL-USD,26-10-2022,00:00:00,12:00 AM,216581,0.259137988,0.027318001,0.027318001,0,0.030251026,0.002933025,0.002933025,0.032600015,0.286455989,0.286455989,0.289389014,0.256788999,Positive Impact
AIOZ-USD,06-04-2024,00:00:00,12:00 AM,6644775,0.822654009,0.047846019,0.047846019,0,0.054832995,0.006986976,0.006986976,0.066924989,0.870500028,0.870500028,0.877487004,0.810562015,Positive Impact
FTT-USD,18-05-2023,00:00:00,12:00 AM,7818974,1.157142997,-0.053776026,-0.053776026,0,0.000169992,0.053946018,0.053946018,0.067595005,1.103366971,1.103366971,1.157312989,1.089717984,Negative Impact
RSR-USD,24-11-2020,00:00:00,12:00 AM,159200476,0.022747001,0.000840999,0.000840999,0,0.003311999,0.002471,0.002471,0.003946001,0.023588,0.023588,0.026059,0.022112999,Positive Impact
SOLO-USD,16-09-2020,00:00:00,12:00 AM,4524921,0.885728002,-0.007462978,-0.007462978,0,0.021375,0.028837979,0.028837979,0.046679974,0.878265023,0.878265023,0.907103002,0.860423028,Negative Impact
MV-USD,05-05-2022,00:00:00,12:00 AM,1756979,1.11432898,-0.085968018,-0.085968018,0,0.043568015,0.129536033,0.129536033,0.137410045,1.028360963,1.028360963,1.157896996,1.020486951,Negative Impact
SOFI-USD,28-03-2023,00:00:00,12:00 AM,471461,0.082028002,-0.001862004,-0.001862004,0,0.001049995,0.002912,0.002912,0.004708,0.080165997,0.080165997,0.083077997,0.078369997,Negative Impact
PUMPBTC-USD,08-12-2024,00:00:00,12:00 AM,53630,99322.55469,-472,-472,0,3.3671875,475.3671875,475.3671875,477.5703125,98850.55469,98850.55469,99325.92188,98848.35156,Negative Impact
RBW-USD,07-10-2022,00:00:00,12:00 AM,10809,0.079774998,-0.003106996,-0.003106996,0,0.000556,0.003662996,0.003662996,0.004030995,0.076668002,0.076668002,0.080330998,0.076300003,Negative Impact
TSUKA-USD,03-12-2023,00:00:00,12:00 AM,367124,0.027577,0.000318,0.000318,0,0.001430001,0.001112001,0.001112001,0.001795001,0.027895,0.027895,0.029007001,0.027212,Positive Impact
CELO-USD,18-01-2022,00:00:00,12:00 AM,78385588,4.546407223,-0.113820076,-0.113820076,0,0.089745998,0.203566074,0.203566074,0.344466209,4.432587147,4.432587147,4.636153221,4.291687012,Negative Impact
EFC-USD,05-05-2022,00:00:00,12:00 AM,1048,1.296118975,-0.150871992,-0.150871992,0,0.023966074,0.174838066,0.174838066,0.20571208,1.145246983,1.145246983,1.320085049,1.114372969,Negative Impact
CTXC-USD,27-12-2024,00:00:00,12:00 AM,12653297,0.277076989,-0.005388975,-0.005388975,0,0.008449018,0.013837993,0.013837993,0.016597003,0.271688014,0.271688014,0.285526007,0.268929005,Negative Impact
BBF-USD,23-05-2024,00:00:00,12:00 AM,736269,0.099281996,-0.007783994,-0.007783994,0,0.008236006,0.01602,0.01602,0.016459003,0.091498002,0.091498002,0.107518002,0.091058999,Negative Impact
AURY-USD,03-05-2022,00:00:00,12:00 AM,1738946,7.277032852,-0.045526981,-0.045526981,0,0.000617027,0.046144009,0.046144009,0.09567976,7.231505871,7.231505871,7.277649879,7.181970119,Negative Impact
NHT-USD,08-05-2024,00:00:00,12:00 AM,52341,0.00048,-9.00E-06,-9.00E-06,0,4.00E-06,1.30E-05,1.30E-05,5.70E-05,0.000471,0.000471,0.000484,0.000427,Negative Impact
BITCOIN25220-USD,05-05-2024,00:00:00,12:00 AM,1914612,0.080057003,-0.001710005,-0.001710005,0,0.002395995,0.004106,0.004106,0.006301001,0.078346997,0.078346997,0.082452998,0.076151997,Negative Impact
WEST-USD,09-09-2024,00:00:00,12:00 AM,31840,0.0309,0.002134999,0.002134999,0,0.006982001,0.004847001,0.004847001,0.006982001,0.033034999,0.033034999,0.037882,0.0309,Positive Impact
INJ-USD,20-12-2021,00:00:00,12:00 AM,20587983,8.226434708,-0.44237566,-0.44237566,0,0.001163483,0.443539143,0.443539143,0.765084267,7.784059048,7.784059048,8.22759819,7.462513924,Negative Impact
ZRX-USD,18-04-2024,00:00:00,12:00 AM,29136015,0.487677008,0.018076986,0.018076986,0,0.023494989,0.005418003,0.005418003,0.039186001,0.505753994,0.505753994,0.511171997,0.471985996,Positive Impact
GOLD,23-08-2024,13:30:00,1:30 PM,18399200,20.45999908,0.040000916,-0.060884476,0.100885391,0.180000305,0.13999939,0.240884781,0.369998932,20.5,20.39911461,20.63999939,20.27000046,Positive Impact
TOMI23246-USD,25-08-2023,00:00:00,12:00 AM,24479870,2.489948034,0.128131866,0.128131866,0,0.186476946,0.058345079,0.058345079,0.224286079,2.618079901,2.618079901,2.67642498,2.452138901,Positive Impact
IRIS-USD,04-07-2021,00:00:00,12:00 AM,5683147,0.080435,0.002563998,0.002563998,0,0.005762003,0.003198005,0.003198005,0.007915005,0.082998998,0.082998998,0.086197004,0.078281999,Positive Impact
SON15315-USD,08-08-2023,00:00:00,12:00 AM,58126,0.000206,-3.00E-06,-3.00E-06,0,0,3.00E-06,3.00E-06,3.00E-06,0.000203,0.000203,0.000206,0.000203,Negative Impact
ARCAS-USD,16-10-2024,00:00:00,12:00 AM,9625,0.059322,-0.000934001,-0.000934001,0,0.000470001,0.001404002,0.001404002,0.001407001,0.058387998,0.058387998,0.059792001,0.058385,Negative Impact
BOTTO-USD,14-02-2024,00:00:00,12:00 AM,220343,0.368458986,0.019055009,0.019055009,0,0.041678011,0.022623003,0.022623003,0.042225987,0.387513995,0.387513995,0.410136998,0.367911011,Positive Impact
MEV-USD,05-05-2024,00:00:00,12:00 AM,168254,0.00631,3.10E-05,3.10E-05,0,7.90E-05,4.80E-05,4.80E-05,0.000276,0.006341,0.006341,0.006389,0.006113,Negative Impact
ALU-USD,26-07-2021,00:00:00,12:00 AM,784483,0.008024,-0.001025999,-0.001025999,0,0.00222,0.003246,0.003246,0.003404,0.006998,0.006998,0.010244,0.00684,Negative Impact
AUDIO-USD,12-08-2023,00:00:00,12:00 AM,7819305,0.189968005,0.001701996,0.001701996,0,0.00562799,0.003925994,0.003925994,0.006237,0.191670001,0.191670001,0.195595995,0.189358994,Positive Impact
MANC-USD,06-07-2022,00:00:00,12:00 AM,15,1.28924799,-1.083415985,-1.083415985,0,0.000288963,1.083704948,1.083704948,1.083725959,0.205832005,0.205832005,1.289536953,0.205810994,Negative Impact
TT-USD,14-09-2023,00:00:00,12:00 AM,10400676,0.003459,5.40E-05,5.40E-05,0,0.000129,7.50E-05,7.50E-05,0.00013,0.003513,0.003513,0.003588,0.003458,Negative Impact
XNO-USD,17-01-2018,00:00:00,12:00 AM,23046800,14.50290012,2.45320034,2.45320034,0,2.676199913,0.222999573,0.222999573,5.939900398,16.95610046,16.95610046,17.17910004,11.23919964,Positive Impact
WCFG-USD,09-03-2022,00:00:00,12:00 AM,3847868,0.499449015,-0.001524001,-0.001524001,0,0.020624995,0.022148997,0.022148997,0.033233017,0.497925013,0.497925013,0.52007401,0.486840993,Negative Impact
LSK-USD,30-10-2024,00:00:00,12:00 AM,4793085,0.812865019,-0.005084038,-0.005084038,0,0.014849961,0.019933999,0.019933999,0.023088992,0.807780981,0.807780981,0.82771498,0.804625988,Negative Impact
SUSHI-USD,02-12-2023,00:00:00,12:00 AM,71983239,1.236518979,0.033784986,0.033784986,0,0.098325968,0.064540982,0.064540982,0.101373911,1.270303965,1.270303965,1.334844947,1.233471036,Positive Impact
TRADE10465-USD,19-04-2024,00:00:00,12:00 AM,1653970,1.849396944,-0.079820991,-0.079820991,0,0.025712013,0.105533004,0.105533004,0.11865592,1.769575953,1.769575953,1.875108957,1.756453037,Negative Impact
MANC-USD,06-05-2023,00:00:00,12:00 AM,227520,0.833791018,-0.018887043,-0.018887043,0,0.007508993,0.026396036,0.026396036,0.029857039,0.814903975,0.814903975,0.841300011,0.811442971,Negative Impact
OMG-USD,02-02-2024,00:00:00,12:00 AM,10835287,0.636367023,0.007036984,0.007036984,0,0.00928098,0.002243996,0.002243996,0.014572978,0.643404007,0.643404007,0.645648003,0.631075025,Positive Impact
WBNB-USD,01-09-2023,00:00:00,12:00 AM,81957233,216.5529022,-3.011642456,-3.011642456,0,1.254150391,4.265792847,4.265792847,6.314804077,213.5412598,213.5412598,217.8070526,211.4922485,Negative Impact
LA-USD,16-02-2025,00:00:00,12:00 AM,10131,0.020075999,-0.000492999,-0.000492999,0,1.60E-05,0.000508999,0.000508999,0.004082,0.019583,0.019583,0.020091999,0.016009999,Negative Impact
SAITO-USD,04-11-2021,00:00:00,12:00 AM,1534623,0.038309,0.000234,0.000234,0,0.002671998,0.002437998,0.002437998,0.006438997,0.038543001,0.038543001,0.040980998,0.034542002,Positive Impact
SERO-USD,31-01-2021,00:00:00,12:00 AM,5487178,0.095707998,0.002996005,0.002996005,0,0.016170003,0.013173997,0.013173997,0.016170003,0.098704003,0.098704003,0.111878,0.095707998,Positive Impact
SPARKLET-USD,26-12-2024,00:00:00,12:00 AM,355723,0.035886999,-0.000239,-0.000239,0,0.000242002,0.000481002,0.000481002,0.000959001,0.035647999,0.035647999,0.036129002,0.03517,Negative Impact
NRG-USD,07-01-2023,00:00:00,12:00 AM,149694,0.206147,-0.002225995,-0.002225995,0,0.000101998,0.002327994,0.002327994,0.003907993,0.203921005,0.203921005,0.206248999,0.202341005,Negative Impact
CVC-USD,02-01-2019,00:00:00,12:00 AM,644344,0.054738,0.000652,0.000652,0,0.001391999,0.000739999,0.000739999,0.002636001,0.05539,0.05539,0.056129999,0.053493999,Positive Impact
ROSE-USD,01-02-2022,00:00:00,12:00 AM,131320708,0.322791994,0.004328996,0.004328996,0,0.018938005,0.014609009,0.014609009,0.019856006,0.32712099,0.32712099,0.341729999,0.321873993,Positive Impact
